Player,Team,Age,Position,GP,DFGM,DFGA,DFG_PCT,FG_PCT,Season
Avery Bradley,BOS,24,G,77,2.7,5.2,52.3,46.9,2014-15
Rajon Rondo,DAL,29,G,67,2.7,5.1,52,48.1,2014-15
KJ McDaniels,HOU,22,G-F,59,2.2,5.1,43.2,48.4,2014-15
Steve Blake,POR,35,G,80,2.4,5.1,46.6,46.7,2014-15
Courtney Lee,MEM,29,G,77,2.5,5.1,50,47.6,2014-15
Shawne Williams,DET,29,F,60,2.6,5.1,51.8,48.8,2014-15
Iman Shumpert,CLE,25,G,60,2.5,5.1,48.4,47.4,2014-15
Shane Larkin,NYK,22,G,75,2.5,5,50.1,46.8,2014-15
Jonas Jerebko,BOS,28,F,74,2.3,5,44.9,48.3,2014-15
Zach LaVine,MIN,20,G,74,2.8,5,55.2,47.4,2014-15
James Johnson,TOR,28,F,69,2.4,5,47,47.2,2014-15
Tony Parker,SAS,33,G,68,2.4,5,47.8,47.9,2014-15
Pero Antic,ATL,32,F-C,62,2.2,5,44.8,48.9,2014-15
Trevor Booker,UTA,27,F,78,2.1,5,41.3,48.2,2014-15
Al-Farouq Aminu,DAL,24,F,72,2.3,5,46.8,48.2,2014-15
Andre Iguodala,GSW,31,G-F,77,2.3,5,47,48.3,2014-15
Marcus Smart,BOS,21,G,66,2.4,5,47.7,47,2014-15
Carl Landry,SAC,31,F,68,2.2,4.9,45.5,49,2014-15
LeBron James,CLE,30,F,68,2.5,4.9,51.7,48.3,2014-15
Cory Joseph,SAS,23,G,74,2.3,4.9,47.2,47,2014-15
Rodney Stuckey,IND,29,G,71,2.3,4.9,47,47.5,2014-15
Ray McCallum,SAC,24,G,66,2.7,4.8,55,47.1,2014-15
Tim Hardaway Jr.,NYK,23,G,68,2.6,4.8,53.5,47.7,2014-15
Andre Roberson,OKC,23,G,67,2.1,4.8,43.7,48.1,2014-15
Hollis Thompson,PHI,24,G-F,71,2,4.8,43,47.1,2014-15
Bojan Bogdanovic,BKN,26,G-F,77,2.3,4.7,49.3,47.3,2014-15
Greivis Vasquez,TOR,28,G,82,2.3,4.7,48.8,47.2,2014-15
Matt Bonner,SAS,35,C-F,65,1.9,4.7,40.3,47.9,2014-15
Alan Anderson,BKN,32,G-F,73,2.4,4.7,50.9,47.3,2014-15
Matthew Dellavedova,CLE,24,G,65,2.4,4.7,50.6,47.2,2014-15
Corey Brewer,HOU,29,G-F,79,2.3,4.7,49.6,47.7,2014-15
Beno Udrih,MEM,32,G,79,2.4,4.7,51.3,47.3,2014-15
Tony Allen,MEM,33,F-G,63,1.9,4.7,40.1,48.1,2014-15
Quincy Acy,NYK,24,F,65,2.2,4.7,46.5,48.6,2014-15
Tony Snell,CHI,23,F,66,2.1,4.6,45.4,47.3,2014-15
Jason Maxiell,CHA,32,F,60,2,4.6,43.8,49,2014-15
Dante Exum,UTA,19,G,82,2.4,4.6,51.9,47.7,2014-15
Jeff Teague,ATL,27,G,73,2,4.5,44.9,46.5,2014-15
Derrick Williams,SAC,24,F,72,2.4,4.5,52.6,47.8,2014-15
Jameer Nelson,DEN,33,G,63,2.2,4.5,49,47.2,2014-15
CJ Miles,IND,28,G,69,2,4.5,45.3,47.5,2014-15
Evan Fournier,ORL,22,G,58,2.3,4.5,50.6,46.9,2014-15
Jae Crowder,BOS,24,F,80,2.3,4.4,51.1,48.1,2014-15
Russell Westbrook,OKC,26,G,67,2.3,4.4,51.4,48.4,2014-15
Dwyane Wade,MIA,33,G,61,2,4.4,45.4,47.7,2014-15
JR Smith,CLE,29,G-F,70,2.2,4.4,50,47.5,2014-15
Chase Budinger,MIN,27,F,63,2.3,4.3,52.2,47.8,2014-15
Tyler Hansbrough,TOR,29,F-C,71,2.3,4.3,52.6,48.8,2014-15
Richard Jefferson,DAL,35,F,69,2.1,4.3,48.6,48.1,2014-15
Lance Stephenson,CHA,24,G,59,2.3,4.3,53,47.6,2014-15
D.J. Augustin,OKC,27,G,82,2.1,4.2,50.4,46.8,2014-15
Jon Leuer,MEM,26,F,60,1.9,4.2,46,48.4,2014-15
Wayne Ellington,LAL,27,G,65,2,4.2,48,47.4,2014-15
Omri Casspi,SAC,27,F,66,2.2,4.2,52.7,47.9,2014-15
Anthony Morrow,OKC,29,G,74,2.1,4.2,51.8,47.8,2014-15
Glen Davis,LAC,29,F-C,68,2,4.1,49.3,48.5,2014-15
Lou Williams,TOR,28,G,80,2.3,4.1,55.5,46.5,2014-15
Brian Roberts,CHA,29,G,71,1.8,4.1,44.3,46.7,2014-15
CJ McCollum,POR,23,G,60,1.6,4,40.7,46.6,2014-15
Jason Terry,HOU,37,G,76,1.8,4,45.6,47.6,2014-15
JaKarr Sampson,PHI,22,G-F,72,2,4,48.5,47.5,2014-15
Isaiah Thomas,BOS,26,G,67,1.9,4,45.9,46.3,2014-15
Austin Rivers,LAC,22,G,76,2.1,4,53.3,46.9,2014-15
Jerryd Bayless,MIL,26,G,76,1.9,4,48,47.1,2014-15
Shaun Livingston,GSW,29,G,77,1.7,4,43.8,46.9,2014-15
Norris Cole,NOP,26,G,74,1.7,3.9,45.1,47.3,2014-15
Gerald Green,PHX,29,G-F,71,2,3.9,50.7,47.1,2014-15
Kent Bazemore,ATL,25,G,72,1.8,3.9,45.8,47.2,2014-15
Devin Harris,DAL,32,G,76,1.7,3.8,45.2,47.1,2014-15
Luke Babbitt,NOP,26,F,62,1.9,3.8,51.3,48.5,2014-15
Caron Butler,DET,35,F,78,1.9,3.8,50.5,48.4,2014-15
Marco Belinelli,SAS,29,F-G,61,2,3.7,54.8,48.2,2014-15
O.J. Mayo,MIL,27,G,70,1.5,3.7,41.2,47.7,2014-15
Jodie Meeks,DET,27,G,60,1.6,3.7,42.4,46.6,2014-15
Charlie Villanueva,DAL,30,F,58,1.8,3.7,50.2,48.6,2014-15
Joe Ingles,UTA,27,G-F,76,1.7,3.7,45.5,47.8,2014-15
Mike Scott,ATL,26,F,67,1.9,3.7,51,47.9,2014-15
James Ennis III,MIA,24,F,58,1.8,3.6,50.7,47.1,2014-15
Nik Stauskas,SAC,21,G,70,1.8,3.6,51,46.8,2014-15
Ramon Sessions,WAS,29,G,63,1.8,3.5,50.2,46.7,2014-15
Otto Porter Jr.,WAS,22,F,73,1.5,3.5,43.4,46.7,2014-15
Lance Thomas,NYK,27,F,58,1.7,3.5,47.8,48.3,2014-15
Pablo Prigioni,HOU,38,G,65,1.8,3.3,53,47.3,2014-15
J.J. Barea,DAL,31,G,73,1.5,3.2,47,46.7,2014-15
Dennis Schroder,ATL,21,G,75,1.6,3.2,50.2,46.9,2014-15
Damjan Rudez,IND,29,F,64,1.6,3.2,51.5,47.3,2014-15
Jamal Crawford,LAC,35,G,64,1.6,3.1,52.8,47.9,2014-15
Andre Miller,SAC,39,G,77,1.3,3,43.3,46.7,2014-15
Manu Ginobili,SAS,37,G,70,1.3,2.8,44.4,48.8,2014-15
Vince Carter,MEM,38,G-F,63,1.2,2.7,45.6,47.6,2014-15
Leandro Barbosa,GSW,32,G,65,1.3,2.4,52.5,47,2014-15
DeAndre Jordan,LAC,25,C,82,7.2,15.3,46.7,50,2013-14
Robin Lopez,POR,26,C,82,6.6,14.9,44.3,49.7,2013-14
Spencer Hawes,CLE,26,C,80,6.7,14.1,47.6,49.7,2013-14
Marcin Gortat,WAS,30,C,80,6.7,14,48.1,49.5,2013-14
Pau Gasol,LAL,33,C-F,60,6.9,13.6,50.5,50.3,2013-14
Serge Ibaka,OKC,24,F-C,81,6,13.3,45.5,49.8,2013-14
Roy Hibbert,IND,27,C,81,5.6,13.3,42.1,49.8,2013-14
Kevin Love,MIN,25,F-C,77,6.9,13.1,52.6,49.8,2013-14
Joakim Noah,CHI,29,C,80,5.7,13.1,43.6,49.5,2013-14
Al Jefferson,CHA,29,C,72,6.1,13.1,46.8,49.9,2013-14
LaMarcus Aldridge,POR,28,F,69,6.3,12.8,48.8,49.7,2013-14
Tim Duncan,SAS,38,F,74,5.7,12.5,45.8,50.1,2013-14
Paul Millsap,ATL,29,F,73,6,12,49.8,49.2,2013-14
Derrick Favors,UTA,22,C-F,73,5.7,11.9,48,49.9,2013-14
Andre Drummond,DET,20,C,81,5.9,11.8,50.3,49.4,2013-14
Dwight Howard,HOU,28,C-F,71,5.4,11.7,46.2,49.7,2013-14
DeMarcus Cousins,SAC,23,C,70,5.4,11.5,47,50.1,2013-14
Jonas Valanciunas,TOR,22,C,80,5.4,11.3,47.8,49.8,2013-14
Chris Bosh,MIA,30,C-F,79,5.5,11.2,48.7,49.3,2013-14
Anthony Davis,NOP,21,F-C,66,4.9,10.9,44.8,49.3,2013-14
Channing Frye,PHX,31,F-C,82,5.4,10.8,49.8,49.4,2013-14
Jared Sullinger,BOS,22,C-F,74,5.3,10.7,49.9,49,2013-14
Andrew Bogut,GSW,29,C,66,4.8,10.7,44.7,50,2013-14
David Lee,GSW,31,F,68,4.8,10.7,45.5,50,2013-14
Miles Plumlee,PHX,25,C-F,80,5,10.6,47.6,50.4,2013-14
Greg Monroe,DET,24,F-C,82,5.3,10.6,50.6,48.9,2013-14
Zach Randolph,MEM,32,F,78,5.4,10.6,51.3,50.3,2013-14
Terrence Jones,HOU,22,F,75,5.3,10.4,50.4,49.1,2013-14
Marc Gasol,MEM,29,C,58,4.9,10.2,47.7,50.5,2013-14
Blake Griffin,LAC,25,F,80,4.8,10.1,47.5,49.7,2013-14
Enes Freedom,UTA,22,C,80,5.2,10.1,51.7,50,2013-14
Amir Johnson,TOR,27,F,76,4.8,10,47.7,49.4,2013-14
Dirk Nowitzki,DAL,36,F,80,5,10,50.6,50,2013-14
Josh Smith,DET,28,F,77,4.8,9.9,48.6,49.3,2013-14
Timofey Mozgov,DEN,27,C,82,4.4,9.8,45,49.6,2013-14
Thaddeus Young,PHI,26,F,79,5.2,9.6,54.5,48.9,2013-14
JJ Hickson,DEN,25,C-F,69,4.8,9.6,50.2,49.5,2013-14
Taj Gibson,CHI,29,F-C,82,4,9.2,43.5,49.1,2013-14
Tristan Thompson,CLE,23,F,82,4.5,8.9,50.7,49.6,2013-14
Brandon Bass,BOS,29,F,82,4.2,8.9,47.6,48.8,2013-14
Glen Davis,LAC,28,F-C,68,4.2,8.8,48.2,49.1,2013-14
John Henson,MIL,23,C-F,69,4.3,8.8,49.3,49,2013-14
Jimmy Butler,CHI,24,G-F,67,3.8,8.7,43.8,48,2013-14
Kemba Walker,CHA,24,G,72,3.7,8.7,42.4,47.1,2013-14
Kenneth Faried,DEN,24,F,80,4.5,8.6,52.2,49.6,2013-14
Jordan Hill,LAL,26,F-C,72,4.2,8.5,49.4,49.4,2013-14
Anderson Varejao,CLE,31,C,65,4.1,8.5,48.4,48.9,2013-14
Kris Humphries,BOS,29,C-F,68,3.9,8.3,46.7,49.1,2013-14
Damian Lillard,POR,23,G,82,4,8.3,47.9,47.4,2013-14
Tobias Harris,ORL,21,F,61,4.2,8.2,50.8,48.5,2013-14
Boris Diaw,SAS,32,F,79,3.8,8.1,47.3,49,2013-14
Paul George,IND,24,F-G,80,3.6,8,44.4,48.6,2013-14
Wilson Chandler,DEN,27,F,62,3.7,8,46.1,49.4,2013-14
Luol Deng,CLE,29,F,63,3.8,8,47.3,48.1,2013-14
Markieff Morris,PHX,24,F,81,4.1,8,50.9,49.5,2013-14
Wesley Johnson,LAL,26,F,79,4.2,8,52.4,49.5,2013-14
Josh McRoberts,CHA,27,F,77,4.1,8,51.4,49.5,2013-14
Klay Thompson,GSW,24,G,80,3.4,8,42.8,47.9,2013-14
Nicolas Batum,POR,25,F,82,3.9,7.9,49.5,48.8,2013-14
Jeremy Lin,HOU,25,G,71,3.7,7.8,47.3,47.4,2013-14
George Hill,IND,28,G,76,3.7,7.8,46.8,47.5,2013-14
Tiago Splitter,SAS,29,C,59,3.2,7.8,41.8,49.6,2013-14
Jason Thompson,SAC,27,F-C,81,3.7,7.7,48.1,50.2,2013-14
Shane Battier,MIA,35,F,72,3.9,7.7,50.5,49,2013-14
Draymond Green,GSW,24,F,79,3.6,7.7,46.1,48.6,2013-14
DeMarre Carroll,ATL,27,F,73,3.8,7.7,49,48.4,2013-14
Kyle Singler,DET,26,F,82,4,7.6,52.3,48.4,2013-14
Robert Sacre,LAL,25,C,64,3.8,7.6,50,49.1,2013-14
Andray Blatche,BKN,27,C-F,72,3.9,7.5,52.5,49.1,2013-14
Elton Brand,ATL,35,F,71,3.6,7.5,48.9,48.8,2013-14
Kelly Olynyk,BOS,23,C-F,70,3.8,7.4,51.1,49.2,2013-14
Victor Oladipo,ORL,22,G,80,3.4,7.4,45.8,47.5,2013-14
David West,IND,33,F,80,3.3,7.4,44,49.3,2013-14
James Harden,HOU,24,G,73,3.4,7.4,45.6,48.2,2013-14
Samuel Dalembert,DAL,34,C,80,3.5,7.3,47.9,50.5,2013-14
Carlos Boozer,CHI,32,F,76,3.8,7.3,51.6,49.4,2013-14
Amar'e Stoudemire,NYK,31,F-C,64,3.5,7.3,48.1,49.3,2013-14
Shawn Marion,DAL,36,F,76,3.4,7.2,46.9,49.5,2013-14
Chandler Parsons,HOU,25,F,74,3.4,7.2,47.5,48.6,2013-14
Mason Plumlee,BKN,24,F-C,68,3.6,7.2,49.5,49.2,2013-14
Patrick Patterson,TOR,25,F,64,3.5,7.2,48.6,49.4,2013-14
Bradley Beal,WAS,21,G,72,3.4,7.1,47.5,47.6,2013-14
Kyle Lowry,TOR,28,G,77,3.4,7,48.3,47.3,2013-14
Paul Pierce,BKN,36,F,74,3.5,7,49.3,49.4,2013-14
Jeff Green,BOS,27,F,82,3.7,7,53.1,49.1,2013-14
Kawhi Leonard,SAS,23,F-G,66,2.9,7,41,48.9,2013-14
Kevin Durant,OKC,25,F,81,3.1,6.9,45.3,49.1,2013-14
Marvin Williams,UTA,28,F,66,3.5,6.9,50.7,49.6,2013-14
Andre Iguodala,GSW,30,F-G,63,3.4,6.9,49.3,48.3,2013-14
Ian Mahinmi,IND,27,C,77,2.9,6.9,42.1,48.6,2013-14
Ricky Rubio,MIN,23,G,82,3.7,6.8,54.3,47.9,2013-14
Dante Cunningham,MIN,27,F,81,3.5,6.8,51.4,48.9,2013-14
Wesley Matthews,POR,27,G,82,3.2,6.8,47.1,48,2013-14
Chris Andersen,MIA,35,F-C,72,3.1,6.8,46.6,49.3,2013-14
Kirk Hinrich,CHI,33,G,73,3,6.8,44,47.2,2013-14
Carmelo Anthony,NYK,30,F,77,3.3,6.7,48.6,48.9,2013-14
Danny Green,SAS,27,G-F,68,3.2,6.7,48,48.7,2013-14
Isaiah Thomas,SAC,25,G,71,3.1,6.7,47.2,47.2,2013-14
Michael Kidd-Gilchrist,CHA,20,F,61,3.1,6.7,46.1,48.9,2013-14
Michael Carter-Williams,PHI,22,G,70,3.2,6.7,48.2,47.2,2013-14
Kendrick Perkins,OKC,29,C,62,2.8,6.7,42.5,49.7,2013-14
Kyle O'Quinn,ORL,24,F,65,3,6.6,45.9,48.7,2013-14
Jodie Meeks,LAL,26,G,76,3.3,6.6,50.4,48.3,2013-14
Tony Parker,SAS,32,G,67,3.3,6.6,49.8,46.8,2013-14
Alec Burks,UTA,22,G,78,3.5,6.6,52.7,47.8,2013-14
Jared Dudley,LAC,28,F,73,3.1,6.6,47,48.5,2013-14
Kyle Korver,ATL,33,G-F,70,3.3,6.5,49.8,47.7,2013-14
Trey Burke,UTA,21,G,70,3.2,6.5,49,47,2013-14
Goran Dragic,PHX,28,G,76,3.3,6.5,50.1,47.4,2013-14
Jose Calderon,DAL,32,G,80,3.5,6.5,53.3,47.7,2013-14
Evan Turner,IND,25,F-G,81,3.6,6.5,55,48.2,2013-14
Monta Ellis,DAL,28,G,82,3.6,6.4,55.6,48.3,2013-14
Kosta Koufos,MEM,25,C,79,2.9,6.4,45.5,50.3,2013-14
Randy Foye,DEN,30,G,81,3.3,6.4,51.4,48.1,2013-14
Mirza Teletovic,BKN,28,F,68,3,6.4,47.1,48.1,2013-14
Raymond Felton,NYK,30,G,65,3,6.4,47.4,47.1,2013-14
Lavoy Allen,IND,25,F-C,58,3.3,6.4,51.2,47.9,2013-14
Mike Conley,MEM,26,G,73,3.3,6.3,51.7,47.8,2013-14
Arron Afflalo,ORL,28,G-F,73,3.2,6.3,51,47.9,2013-14
Corey Brewer,MIN,28,F,81,3.1,6.3,49.3,48,2013-14
Lance Stephenson,IND,23,G,78,2.7,6.2,44.1,48,2013-14
Stephen Curry,GSW,26,G,77,2.9,6.2,46.1,47.7,2013-14
Brandon Knight,MIL,22,G,71,3,6.2,49.1,47.3,2013-14
Steven Adams,OKC,20,C,78,2.9,6.2,46.4,49.7,2013-14
Matt Barnes,LAC,34,F,63,3.1,6.2,50.3,49.1,2013-14
Ty Lawson,DEN,26,G,62,3.2,6.2,52.5,47.3,2013-14
Rudy Gay,SAC,27,F,72,3,6.2,48.3,49.5,2013-14
Terrence Ross,TOR,23,F,80,2.9,6.1,46.8,48.1,2013-14
Chris Paul,LAC,29,G,62,3,6.1,49.9,48.4,2013-14
Avery Bradley,BOS,23,G,60,3.1,6.1,51,47.7,2013-14
Harrison Barnes,GSW,22,F,77,3,6,50,48.3,2013-14
Trevor Booker,WAS,26,F,71,3,6,50.6,49.6,2013-14
Gerald Green,PHX,28,G-F,82,2.7,6,45.9,47.8,2013-14
Reggie Jackson,OKC,24,G,80,3,6,49.6,47.7,2013-14
Al-Farouq Aminu,NOP,23,F,80,3.2,6,54.4,49.8,2013-14
DeMar DeRozan,TOR,24,G,78,2.9,6,48.1,48.2,2013-14
Kyrie Irving,CLE,22,G,71,2.9,5.9,48.6,47.1,2013-14
Khris Middleton,MIL,22,F,81,2.8,5.8,48.3,48.4,2013-14
Gordon Hayward,UTA,24,G-F,77,2.7,5.8,46.7,48.3,2013-14
Deron Williams,BKN,30,G,64,2.7,5.8,46,46.9,2013-14
John Wall,WAS,23,G,81,3,5.8,51.8,47.5,2013-14
Jameer Nelson,ORL,32,G,68,3,5.8,51.8,47,2013-14
Mike Dunleavy,CHI,33,F,82,2.6,5.7,46.1,48.2,2013-14
LeBron James,MIA,29,F,77,2.8,5.7,49.4,48.5,2013-14
Brandon Jennings,DET,24,G,79,3,5.7,53.2,46.7,2013-14
James Anderson,PHI,25,G-F,80,3,5.7,53.9,48,2013-14
Brandan Wright,DAL,26,F,58,2.9,5.7,51.5,49.6,2013-14
Andrew Nicholson,ORL,24,F,73,2.8,5.7,50.1,49.5,2013-14
Gerald Henderson,CHA,26,G,76,2.5,5.6,44.6,48.3,2013-14
Tyreke Evans,NOP,24,F-G,72,2.9,5.6,51,48.2,2013-14
Tyler Zeller,CLE,24,C-F,69,2.5,5.6,45.2,48.9,2013-14
Darrell Arthur,DEN,26,F,68,2.6,5.6,45.9,49.1,2013-14
Darren Collison,LAC,26,G,80,2.7,5.6,49,47.4,2013-14
Marcus Morris Sr.,PHX,24,F,82,2.8,5.5,49.9,48,2013-14
Giannis Antetokounmpo,MIL,19,G-F,75,2.5,5.5,45.1,48.5,2013-14
DeJuan Blair,DAL,25,C-F,75,2.8,5.5,50.7,49.5,2013-14
Mo Williams,POR,31,G,74,2.7,5.5,49.6,46.5,2013-14
Trevor Ariza,WAS,28,F,76,2.9,5.5,53,48.6,2013-14
Ben McLemore,SAC,21,G,81,2.9,5.4,54.2,48.6,2013-14
P.J. Tucker,PHX,29,F-G,81,2.8,5.4,51,49,2013-14
Cody Zeller,CHA,21,C-F,80,2.5,5.4,46.9,48.9,2013-14
D.J. Augustin,CHI,26,G,68,2.5,5.3,46.4,46.4,2013-14
Donatas Motiejunas,HOU,23,F-C,60,2.6,5.3,48.3,48.4,2013-14
Tayshaun Prince,MEM,34,F,76,2.5,5.3,48.4,49.5,2013-14
Omri Casspi,HOU,26,F,70,2.5,5.3,47.4,48.3,2013-14
Richard Jefferson,UTA,34,F,82,2.9,5.2,54.4,49.3,2013-14
Jarrett Jack,CLE,30,G,80,2.5,5.2,47,47.4,2013-14
Jeff Teague,ATL,26,G,78,2.6,5.2,50.4,46.8,2013-14
Vince Carter,DAL,37,G-F,81,2.5,5.1,48.9,48.7,2013-14
Bismack Biyombo,CHA,21,C-F,74,2.1,5.1,42,48.6,2013-14
Jeremy Evans,UTA,26,F,64,2.5,5,49.8,49.3,2013-14
Marco Belinelli,SAS,28,G,80,2.6,5,51.1,48.3,2013-14
Maurice Harkless,ORL,21,F,80,2.4,5,46.9,48.5,2013-14
Nick Collison,OKC,33,F-C,80,2.3,5,45.1,49.2,2013-14
Kevin Martin,MIN,31,G,68,2.6,5,51.9,48.1,2013-14
Rashard Lewis,MIA,34,F,58,2.5,5,50.2,48.4,2013-14
Courtney Lee,MEM,28,G,79,2.3,5,47.1,47.9,2013-14
Aaron Brooks,DEN,29,G,69,2.6,4.9,52.8,46.9,2013-14
Jeff Ayres,SAS,27,C-F,71,2.5,4.9,50.4,48.6,2013-14
Mario Chalmers,MIA,28,G,73,2.4,4.9,48.7,47.9,2013-14
Thabo Sefolosha,OKC,30,G,60,2.2,4.9,45.4,49,2013-14
Luis Scola,IND,34,F,81,2.2,4.9,45.5,49.3,2013-14
Nick Young,LAL,29,F-G,64,2.4,4.9,48.4,48.7,2013-14
Iman Shumpert,NYK,24,G-F,74,2.6,4.9,53.6,48.3,2013-14
Derrick Williams,SAC,23,F,75,2.5,4.9,51.1,48.9,2013-14
Ed Davis,MEM,25,F,61,2.1,4.8,43.4,49.5,2013-14
Martell Webster,WAS,27,F-G,77,2.4,4.8,50.4,48.2,2013-14
Anthony Tolliver,CHA,29,F,61,2.3,4.7,48.8,50,2013-14
Ray Allen,MIA,38,G,73,2.6,4.7,55.4,48,2013-14
JR Smith,NYK,28,G-F,74,2.5,4.7,52.9,48.6,2013-14
Dion Waiters,CLE,22,G,70,2.3,4.7,48.9,48.2,2013-14
Mike Scott,ATL,25,F,79,2.3,4.6,49.3,48,2013-14
Joe Johnson,BKN,33,G,78,2.3,4.6,50.8,48.1,2013-14
Shelvin Mack,ATL,24,G,71,2.2,4.6,48.5,47.2,2013-14
Brian Roberts,NOP,28,G,72,2.2,4.6,48.5,47.5,2013-14
Shaun Livingston,BKN,28,G,75,2,4.6,44.9,47.7,2013-14
Marreese Speights,GSW,26,F-C,75,2.3,4.5,50,49,2013-14
Evan Fournier,DEN,21,G,73,2.4,4.5,52.6,47.7,2013-14
Jerryd Bayless,BOS,25,G,72,2.5,4.5,55.1,47.9,2013-14
Rodney Stuckey,DET,28,G,73,2.4,4.5,53.7,48.1,2013-14
Dorell Wright,POR,28,F,67,2.2,4.5,48.8,48.9,2013-14
Quincy Acy,SAC,23,F,61,2,4.5,45.4,49.5,2013-14
Tyler Hansbrough,TOR,28,F-C,61,2.2,4.4,50.4,48.8,2013-14
Travis Outlaw,SAC,29,F,59,2.3,4.4,52.5,48.7,2013-14
Hollis Thompson,PHI,23,G-F,75,2.4,4.4,54.3,48.1,2013-14
Ramon Sessions,MIL,28,G,83,2.2,4.4,49.3,46.1,2013-14
Jamal Crawford,LAC,34,G,69,2.2,4.3,51.7,48.6,2013-14
Matthew Dellavedova,CLE,23,G,67,2.1,4.2,49.8,46.9,2013-14
E'Twaun Moore,ORL,25,G,79,1.9,4.2,46.5,47.4,2013-14
John Salmons,TOR,34,F-G,77,1.9,4.1,45.9,48.4,2013-14
Lou Williams,ATL,27,G,59,2.1,4.1,50.4,47.1,2013-14
Greivis Vasquez,TOR,27,G,78,1.9,4.1,45.5,47.2,2013-14
Jeremy Lamb,OKC,22,G,75,2,4.1,50.2,47,2013-14
Austin Rivers,NOP,21,G,66,1.9,4,48.5,47.5,2013-14
Tim Hardaway Jr.,NYK,22,G,81,2.3,4,57,47.8,2013-14
Marcus Thornton,BKN,27,G,71,2.1,4,53.4,47.5,2013-14
Alan Anderson,BKN,31,F-G,76,2,3.9,50.8,47.9,2013-14
Patty Mills,SAS,25,G,81,1.7,3.9,43.5,45.8,2013-14
Jordan Crawford,GSW,25,G,79,1.8,3.9,45.4,47.1,2013-14
C.J. Watson,IND,30,G,63,1.7,3.9,43.4,45.6,2013-14
Eric Gordon,NOP,25,G,64,2.3,3.9,58.3,48.4,2013-14
Manu Ginobili,SAS,36,G,67,1.8,3.8,47.5,48,2013-14
Tony Snell,CHI,22,G,64,1.9,3.8,49,47.7,2013-14
Luc Mbah a Moute,MIN,27,F,62,2,3.8,52.6,48.9,2013-14
Ish Smith,PHX,25,G,66,1.9,3.7,51,46.5,2013-14
Jonas Jerebko,DET,27,F,58,2,3.6,56.7,48.4,2013-14
Mike Miller,MEM,34,F,82,1.8,3.6,50.5,48.1,2013-14
Thomas Robinson,POR,23,F,67,1.8,3.4,50.9,48.9,2013-14
Tony Wroten,PHI,21,G,70,1.7,3.4,48.8,47.3,2013-14
Pablo Prigioni,NYK,37,G,66,1.7,3.4,50.4,46.9,2013-14
J.J. Barea,MIN,30,G,79,1.7,3.4,50.2,46.1,2013-14
Perry Jones III,OKC,22,F,58,1.5,3.3,44.8,48.6,2013-14
Kentavious Caldwell-Pope,DET,21,G,77,1.7,3.3,51.4,47,2013-14
Nick Calathes,MEM,25,G,68,1.3,3.3,40.5,46.6,2013-14
Alonzo Gee,CLE,27,F,60,1.7,3.2,52.1,47.6,2013-14
Luke Ridnour,CHA,33,G,60,1.8,3.2,55.2,47.1,2013-14
Diante Garrett,UTA,25,G,68,1.6,3.2,49.3,47.4,2013-14
Phil Pressey,BOS,23,G,74,1.5,3.2,47.2,46.3,2013-14
Norris Cole,MIA,25,G,82,1.7,3,55.9,47.7,2013-14
Jae Crowder,DAL,23,F,74,1.4,3,48.2,48.1,2013-14
Anthony Morrow,NOP,28,G,75,1.6,2.9,54.3,47.3,2013-14
Nazr Mohammed,CHI,36,C,71,1.3,2.8,44.3,48.7,2013-14
Derek Fisher,OKC,39,G,80,1.4,2.7,53.5,47.5,2013-14
Garrett Temple,WAS,28,G,59,1.1,2.6,42.8,47.3,2013-14
Elliot Williams,PHI,25,G,64,1.3,2.4,53.8,47,2013-14
Rudy Gobert,UTA,26,C,55,7.4,16.3,45.2,51.5,2017-18
